# t=time;g=gyro
# t1,g1,g2,g3,g4,g5,g6
4.541753600000000006e+04,2.410000000000000000e+02,2.520000000000000000e+02,3.000000000000000000e+00,3.700000000000000000e+01,0.000000000000000000e+00,1.830000000000000000e+02
4.541755299999999988e+04,2.410000000000000000e+02,1.910000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01
4.541756500000000233e+04,2.400000000000000000e+02,1.480000000000000000e+02,4.000000000000000000e+00,8.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01
4.541756900000000314e+04,2.340000000000000000e+02,7.200000000000000000e+01,5.000000000000000000e+00,6.800000000000000000e+01,2.000000000000000000e+00,2.380000000000000000e+02
4.541758400000000256e+04,2.300000000000000000e+02,4.000000000000000000e+01,5.000000000000000000e+00,1.360000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e+01
4.541758800000000338e+04,2.280000000000000000e+02,1.190000000000000000e+02,5.000000000000000000e+00,9.900000000000000000e+01,4.000000000000000000e+00,1.230000000000000000e+02
4.541759199999999691e+04,2.210000000000000000e+02,1.410000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,1.170000000000000000e+02
4.541759500000000116e+04,2.200000000000000000e+02,2.500000000000000000e+01,5.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+00,2.150000000000000000e+02
4.541761400000000140e+04,2.180000000000000000e+02,1.280000000000000000e+02,5.000000000000000000e+00,3.800000000000000000e+01,6.000000000000000000e+00,8.100000000000000000e+01
4.541761800000000221e+04,2.170000000000000000e+02,4.800000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,2.090000000000000000e+02
4.541762200000000303e+04,2.110000000000000000e+02,2.100000000000000000e+01,3.000000000000000000e+00,1.230000000000000000e+02,9.000000000000000000e+00,8.200000000000000000e+01
4.541762900000000081e+04,2.090000000000000000e+02,2.470000000000000000e+02,3.000000000000000000e+00,3.100000000000000000e+01,9.000000000000000000e+00,2.530000000000000000e+02
4.541763300000000163e+04,2.080000000000000000e+02,1.730000000000000000e+02,2.000000000000000000e+00,1.830000000000000000e+02,1.000000000000000000e+01,1.490000000000000000e+02
4.541764499999999680e+04,2.060000000000000000e+02,2.090000000000000000e+02,2.000000000000000000e+00,1.100000000000000000e+02,1.100000000000000000e+01,1.070000000000000000e+02
4.541765000000000146e+04,2.050000000000000000e+02,1.600000000000000000e+02,2.000000000000000000e+00,6.700000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+02
4.541765400000000227e+04,2.040000000000000000e+02,3.100000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+02,1.400000000000000000e+01,2.000000000000000000e+02
4.541765800000000309e+04,2.030000000000000000e+02,6.100000000000000000e+01,2.000000000000000000e+00,3.100000000000000000e+01,1.500000000000000000e+01,2.550000000000000000e+02
4.541767500000000291e+04,2.020000000000000000e+02,3.100000000000000000e+01,1.000000000000000000e+00,1.520000000000000000e+02,1.600000000000000000e+01,2.190000000000000000e+02
4.541767899999999645e+04,2.040000000000000000e+02,2.330000000000000000e+02,3.000000000000000000e+00,1.590000000000000000e+02,1.500000000000000000e+01,1.100000000000000000e+01
4.541768400000000111e+04,1.990000000000000000e+02,1.210000000000000000e+02,5.000000000000000000e+00,1.300000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+02
4.541768800000000192e+04,1.970000000000000000e+02,1.630000000000000000e+02,4.000000000000000000e+00,2.150000000000000000e+02,1.800000000000000000e+01,7.300000000000000000e+01
4.541770700000000215e+04,1.990000000000000000e+02,4.800000000000000000e+01,5.000000000000000000e+00,1.540000000000000000e+02,1.900000000000000000e+01,2.440000000000000000e+02
4.541771300000000338e+04,2.010000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,2.390000000000000000e+02,2.100000000000000000e+01,7.000000000000000000e+00
4.541772000000000116e+04,2.010000000000000000e+02,5.500000000000000000e+01,5.000000000000000000e+00,5.600000000000000000e+01,2.000000000000000000e+01,1.160000000000000000e+02
4.541773799999999756e+04,2.010000000000000000e+02,8.500000000000000000e+01,5.000000000000000000e+00,1.050000000000000000e+02,2.000000000000000000e+01,8.600000000000000000e+01
4.541774300000000221e+04,2.020000000000000000e+02,2.260000000000000000e+02,1.000000000000000000e+00,7.300000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+00
4.541774799999999959e+04,2.050000000000000000e+02,2.270000000000000000e+02,2.520000000000000000e+02,5.400000000000000000e+01,2.000000000000000000e+01,3.100000000000000000e+01
4.541775200000000041e+04,2.060000000000000000e+02,1.400000000000000000e+01,2.480000000000000000e+02,2.420000000000000000e+02,2.000000000000000000e+01,1.100000000000000000e+02
4.541776799999999639e+04,2.070000000000000000e+02,8.100000000000000000e+01,2.480000000000000000e+02,8.900000000000000000e+01,2.000000000000000000e+01,9.200000000000000000e+01
4.541777300000000105e+04,2.080000000000000000e+02,7.500000000000000000e+01,2.470000000000000000e+02,1.620000000000000000e+02,2.000000000000000000e+01,1.960000000000000000e+02
4.541777799999999843e+04,2.100000000000000000e+02,2.100000000000000000e+01,2.420000000000000000e+02,3.800000000000000000e+01,2.300000000000000000e+01,2.270000000000000000e+02
4.541778199999999924e+04,2.090000000000000000e+02,2.700000000000000000e+01,2.410000000000000000e+02,3.800000000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+02
4.541778600000000006e+04,2.080000000000000000e+02,1.180000000000000000e+02,2.400000000000000000e+02,6.800000000000000000e+01,2.000000000000000000e+01,1.290000000000000000e+02
4.541779000000000087e+04,2.100000000000000000e+02,1.250000000000000000e+02,2.400000000000000000e+02,1.600000000000000000e+02,1.900000000000000000e+01,7.900000000000000000e+01
4.541779899999999907e+04,2.140000000000000000e+02,8.400000000000000000e+01,2.410000000000000000e+02,1.840000000000000000e+02,1.800000000000000000e+01,1.400000000000000000e+02
4.541780299999999988e+04,2.170000000000000000e+02,6.000000000000000000e+01,2.420000000000000000e+02,2.460000000000000000e+02,1.700000000000000000e+01,2.430000000000000000e+02
4.541780700000000070e+04,2.270000000000000000e+02,1.370000000000000000e+02,2.460000000000000000e+02,1.250000000000000000e+02,1.700000000000000000e+01,1.200000000000000000e+01
4.541781100000000151e+04,2.280000000000000000e+02,2.040000000000000000e+02,2.460000000000000000e+02,2.110000000000000000e+02,1.700000000000000000e+01,1.340000000000000000e+02
4.541781500000000233e+04,2.280000000000000000e+02,2.170000000000000000e+02,2.460000000000000000e+02,3.400000000000000000e+01,1.700000000000000000e+01,1.460000000000000000e+02
4.541782899999999790e+04,2.300000000000000000e+02,2.480000000000000000e+02,2.470000000000000000e+02,1.600000000000000000e+01,1.500000000000000000e+01,1.020000000000000000e+02
4.541783400000000256e+04,2.310000000000000000e+02,1.500000000000000000e+02,2.470000000000000000e+02,8.300000000000000000e+01,1.500000000000000000e+01,2.180000000000000000e+02
4.541783800000000338e+04,2.290000000000000000e+02,2.170000000000000000e+02,2.480000000000000000e+02,1.080000000000000000e+02,1.600000000000000000e+01,1.640000000000000000e+02
4.541784199999999691e+04,2.280000000000000000e+02,8.800000000000000000e+01,2.490000000000000000e+02,3.500000000000000000e+01,1.500000000000000000e+01,7.200000000000000000e+01
4.541784599999999773e+04,2.240000000000000000e+02,3.800000000000000000e+01,2.490000000000000000e+02,1.690000000000000000e+02,1.400000000000000000e+01,1.000000000000000000e+01
4.541785899999999674e+04,2.210000000000000000e+02,2.200000000000000000e+02,2.490000000000000000e+02,2.360000000000000000e+02,1.200000000000000000e+01,2.540000000000000000e+02
4.541786299999999756e+04,2.210000000000000000e+02,7.000000000000000000e+00,2.500000000000000000e+02,1.390000000000000000e+02,1.200000000000000000e+01,6.500000000000000000e+01
4.541786699999999837e+04,2.200000000000000000e+02,1.410000000000000000e+02,2.550000000000000000e+02,7.300000000000000000e+01,1.000000000000000000e+01,5.800000000000000000e+01
4.541787099999999919e+04,2.210000000000000000e+02,1.100000000000000000e+02,0.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+01,1.250000000000000000e+02
4.541788999999999942e+04,2.210000000000000000e+02,1.470000000000000000e+02,0.000000000000000000e+00,2.250000000000000000e+02,9.000000000000000000e+00,1.430000000000000000e+02
4.541789400000000023e+04,2.220000000000000000e+02,8.600000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+02,9.000000000000000000e+00,6.400000000000000000e+01
4.541789899999999761e+04,2.290000000000000000e+02,3.400000000000000000e+01,8.000000000000000000e+00,2.040000000000000000e+02,9.000000000000000000e+00,7.600000000000000000e+01
4.541790299999999843e+04,2.260000000000000000e+02,1.910000000000000000e+02,8.000000000000000000e+00,2.530000000000000000e+02,8.000000000000000000e+00,7.600000000000000000e+01
4.541792199999999866e+04,2.220000000000000000e+02,1.470000000000000000e+02,7.000000000000000000e+00,1.300000000000000000e+02,9.000000000000000000e+00,2.100000000000000000e+01
4.541792599999999948e+04,2.210000000000000000e+02,1.710000000000000000e+02,8.000000000000000000e+00,6.900000000000000000e+01,9.000000000000000000e+00,5.100000000000000000e+01
4.541793000000000029e+04,2.240000000000000000e+02,7.500000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+00
4.541793400000000111e+04,2.230000000000000000e+02,1.840000000000000000e+02,1.200000000000000000e+01,1.140000000000000000e+02,1.100000000000000000e+01,8.900000000000000000e+01
4.541795199999999750e+04,2.230000000000000000e+02,1.900000000000000000e+02,1.300000000000000000e+01,6.500000000000000000e+01,1.000000000000000000e+01,2.350000000000000000e+02
4.541795599999999831e+04,2.230000000000000000e+02,1.840000000000000000e+02,1.400000000000000000e+01,1.450000000000000000e+02,1.000000000000000000e+01,1.370000000000000000e+02
4.541795999999999913e+04,2.240000000000000000e+02,1.420000000000000000e+02,1.800000000000000000e+01,1.400000000000000000e+02,1.100000000000000000e+01,1.250000000000000000e+02
4.541796399999999994e+04,2.240000000000000000e+02,1.790000000000000000e+02,1.900000000000000000e+01,2.400000000000000000e+01,1.100000000000000000e+01,1.740000000000000000e+02
4.541798599999999715e+04,2.240000000000000000e+02,3.800000000000000000e+01,1.900000000000000000e+01,2.320000000000000000e+02,1.200000000000000000e+01,4.600000000000000000e+01
4.541799100000000180e+04,2.240000000000000000e+02,1.970000000000000000e+02,2.000000000000000000e+01,1.710000000000000000e+02,1.200000000000000000e+01,5.900000000000000000e+01
4.541799500000000262e+04,2.230000000000000000e+02,6.200000000000000000e+01,2.600000000000000000e+01,3.300000000000000000e+01,1.300000000000000000e+01,2.420000000000000000e+02
4.541799900000000343e+04,2.230000000000000000e+02,7.400000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,1.300000000000000000e+01,2.420000000000000000e+02
4.541800299999999697e+04,2.230000000000000000e+02,1.540000000000000000e+02,2.800000000000000000e+01,1.070000000000000000e+02,1.300000000000000000e+01,2.300000000000000000e+02
4.541801799999999639e+04,2.230000000000000000e+02,7.000000000000000000e+00,2.900000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,2.540000000000000000e+02
4.541802199999999721e+04,2.230000000000000000e+02,1.050000000000000000e+02,3.000000000000000000e+01,1.000000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+00
4.541802599999999802e+04,2.230000000000000000e+02,1.170000000000000000e+02,3.100000000000000000e+01,2.120000000000000000e+02,1.400000000000000000e+01,7.200000000000000000e+01
4.541802900000000227e+04,2.210000000000000000e+02,1.840000000000000000e+02,3.200000000000000000e+01,5.300000000000000000e+01,1.400000000000000000e+01,1.630000000000000000e+02
4.541804299999999785e+04,2.220000000000000000e+02,1.410000000000000000e+02,3.200000000000000000e+01,5.900000000000000000e+01,1.400000000000000000e+01,2.240000000000000000e+02
4.541804699999999866e+04,2.220000000000000000e+02,1.470000000000000000e+02,3.200000000000000000e+01,1.100000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01
4.541805099999999948e+04,2.210000000000000000e+02,2.390000000000000000e+02,3.100000000000000000e+01,5.300000000000000000e+01,1.500000000000000000e+01,2.180000000000000000e+02
4.541805500000000029e+04,2.210000000000000000e+02,2.260000000000000000e+02,3.100000000000000000e+01,2.900000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01
4.541805900000000111e+04,2.210000000000000000e+02,1.590000000000000000e+02,3.000000000000000000e+01,2.240000000000000000e+02,1.600000000000000000e+01,9.700000000000000000e+01
4.541807899999999790e+04,2.230000000000000000e+02,2.600000000000000000e+01,3.000000000000000000e+01,1.750000000000000000e+02,1.600000000000000000e+01,7.200000000000000000e+01
4.541808299999999872e+04,2.220000000000000000e+02,2.390000000000000000e+02,3.000000000000000000e+01,2.800000000000000000e+01,1.600000000000000000e+01,1.090000000000000000e+02
4.541808699999999953e+04,2.210000000000000000e+02,4.300000000000000000e+01,2.800000000000000000e+01,5.800000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00
4.541809199999999691e+04,2.210000000000000000e+02,2.390000000000000000e+02,2.800000000000000000e+01,2.800000000000000000e+01,1.600000000000000000e+01,7.200000000000000000e+01
4.541809599999999773e+04,2.180000000000000000e+02,1.030000000000000000e+02,2.700000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,2.370000000000000000e+02
4.541810399999999936e+04,2.180000000000000000e+02,1.830000000000000000e+02,2.600000000000000000e+01,2.400000000000000000e+02,1.500000000000000000e+01,2.490000000000000000e+02
4.541810800000000017e+04,2.180000000000000000e+02,2.440000000000000000e+02,2.600000000000000000e+01,1.980000000000000000e+02,1.500000000000000000e+01,1.270000000000000000e+02
4.541811200000000099e+04,2.200000000000000000e+02,6.000000000000000000e+00,2.500000000000000000e+01,2.220000000000000000e+02,1.600000000000000000e+01,1.100000000000000000e+01
4.541811600000000180e+04,2.210000000000000000e+02,7.000000000000000000e+00,2.600000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,2.430000000000000000e+02
4.541812000000000262e+04,2.190000000000000000e+02,1.220000000000000000e+02,2.500000000000000000e+01,1.790000000000000000e+02,1.500000000000000000e+01,1.270000000000000000e+02
4.541814199999999983e+04,2.200000000000000000e+02,2.440000000000000000e+02,2.500000000000000000e+01,2.160000000000000000e+02,1.500000000000000000e+01,4.700000000000000000e+01
4.541814699999999721e+04,2.190000000000000000e+02,1.710000000000000000e+02,2.500000000000000000e+01,1.120000000000000000e+02,1.400000000000000000e+01,2.120000000000000000e+02
4.541815400000000227e+04,2.230000000000000000e+02,2.450000000000000000e+02,2.500000000000000000e+01,2.700000000000000000e+01,1.300000000000000000e+01,1.570000000000000000e+02
4.541816000000000349e+04,2.260000000000000000e+02,1.610000000000000000e+02,2.600000000000000000e+01,3.300000000000000000e+01,1.300000000000000000e+01,5.300000000000000000e+01
4.541816500000000087e+04,2.310000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e+01,8.100000000000000000e+01,1.200000000000000000e+01,9.500000000000000000e+01
4.541817199999999866e+04,2.330000000000000000e+02,2.060000000000000000e+02,2.200000000000000000e+01,1.050000000000000000e+02,1.200000000000000000e+01,5.300000000000000000e+01
4.541817599999999948e+04,2.350000000000000000e+02,2.130000000000000000e+02,2.200000000000000000e+01,1.110000000000000000e+02,1.100000000000000000e+01,1.560000000000000000e+02
4.541818000000000029e+04,2.350000000000000000e+02,1.340000000000000000e+02,2.200000000000000000e+01,1.050000000000000000e+02,1.000000000000000000e+01,2.530000000000000000e+02
4.541819600000000355e+04,2.390000000000000000e+02,1.000000000000000000e+00,2.200000000000000000e+01,2.150000000000000000e+02,1.000000000000000000e+01,2.170000000000000000e+02
4.541820100000000093e+04,2.360000000000000000e+02,2.010000000000000000e+02,2.100000000000000000e+01,6.200000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00
4.541820500000000175e+04,2.440000000000000000e+02,2.040000000000000000e+02,2.000000000000000000e+01,1.290000000000000000e+02,7.000000000000000000e+00,1.180000000000000000e+02
4.541820900000000256e+04,2.460000000000000000e+02,1.920000000000000000e+02,1.900000000000000000e+01,9.200000000000000000e+01,7.000000000000000000e+00,1.180000000000000000e+02
4.541823300000000017e+04,2.460000000000000000e+02,1.010000000000000000e+02,1.900000000000000000e+01,2.400000000000000000e+01,6.000000000000000000e+00,1.240000000000000000e+02
4.541823999999999796e+04,2.450000000000000000e+02,1.130000000000000000e+02,1.800000000000000000e+01,6.700000000000000000e+01,5.000000000000000000e+00,1.480000000000000000e+02
4.541824300000000221e+04,3.000000000000000000e+00,2.500000000000000000e+01,1.200000000000000000e+01,1.010000000000000000e+02,0.000000000000000000e+00,2.400000000000000000e+01
4.541824700000000303e+04,4.000000000000000000e+00,1.600000000000000000e+02,1.100000000000000000e+01,7.700000000000000000e+01,2.530000000000000000e+02,6.000000000000000000e+00
4.541826400000000285e+04,7.000000000000000000e+00,1.420000000000000000e+02,1.000000000000000000e+01,1.430000000000000000e+02,2.530000000000000000e+02,6.000000000000000000e+00
4.541826799999999639e+04,1.400000000000000000e+01,1.450000000000000000e+02,7.000000000000000000e+00,2.520000000000000000e+02,2.470000000000000000e+02,5.800000000000000000e+01
4.541827300000000105e+04,2.100000000000000000e+01,1.170000000000000000e+02,6.000000000000000000e+00,4.400000000000000000e+01,2.460000000000000000e+02,2.230000000000000000e+02
4.541828899999999703e+04,2.300000000000000000e+01,2.330000000000000000e+02,4.000000000000000000e+00,1.230000000000000000e+02,2.470000000000000000e+02,3.400000000000000000e+01
4.541829499999999825e+04,2.600000000000000000e+01,1.610000000000000000e+02,3.000000000000000000e+00,2.200000000000000000e+02,2.460000000000000000e+02,1.130000000000000000e+02
4.541829899999999907e+04,3.100000000000000000e+01,7.100000000000000000e+01,2.550000000000000000e+02,4.300000000000000000e+01,2.430000000000000000e+02,2.340000000000000000e+02
4.541831999999999971e+04,3.200000000000000000e+01,1.510000000000000000e+02,2.530000000000000000e+02,4.800000000000000000e+01,2.420000000000000000e+02,1.180000000000000000e+02
4.541832600000000093e+04,3.300000000000000000e+01,2.370000000000000000e+02,2.520000000000000000e+02,3.600000000000000000e+01,2.410000000000000000e+02,2.030000000000000000e+02
4.541833200000000215e+04,3.200000000000000000e+01,4.100000000000000000e+01,2.440000000000000000e+02,4.500000000000000000e+01,2.360000000000000000e+02,2.500000000000000000e+02
4.541833600000000297e+04,3.000000000000000000e+01,9.500000000000000000e+01,2.420000000000000000e+02,1.400000000000000000e+01,2.350000000000000000e+02,2.010000000000000000e+02
4.541835599999999977e+04,2.900000000000000000e+01,1.600000000000000000e+01,2.380000000000000000e+02,2.260000000000000000e+02,2.340000000000000000e+02,1.760000000000000000e+02
4.541836099999999715e+04,2.800000000000000000e+01,2.800000000000000000e+01,2.370000000000000000e+02,7.900000000000000000e+01,2.340000000000000000e+02,4.800000000000000000e+01
4.541836899999999878e+04,2.600000000000000000e+01,2.100000000000000000e+01,2.320000000000000000e+02,1.510000000000000000e+02,2.320000000000000000e+02,1.570000000000000000e+02
4.541837400000000343e+04,2.500000000000000000e+01,2.100000000000000000e+02,2.310000000000000000e+02,1.990000000000000000e+02,2.320000000000000000e+02,7.800000000000000000e+01
4.541837999999999738e+04,2.600000000000000000e+01,1.730000000000000000e+02,2.300000000000000000e+02,7.700000000000000000e+01,2.310000000000000000e+02,2.540000000000000000e+02
4.541838399999999820e+04,2.600000000000000000e+01,1.920000000000000000e+02,2.290000000000000000e+02,1.860000000000000000e+02,2.310000000000000000e+02,2.120000000000000000e+02
4.541838900000000285e+04,2.700000000000000000e+01,2.230000000000000000e+02,2.280000000000000000e+02,2.350000000000000000e+02,2.310000000000000000e+02,1.380000000000000000e+02
4.541839400000000023e+04,2.900000000000000000e+01,3.000000000000000000e+00,2.280000000000000000e+02,5.200000000000000000e+01,2.310000000000000000e+02,1.140000000000000000e+02
4.541839800000000105e+04,2.900000000000000000e+01,1.560000000000000000e+02,2.270000000000000000e+02,2.410000000000000000e+02,2.310000000000000000e+02,8.300000000000000000e+01
4.541841900000000169e+04,3.000000000000000000e+01,5.900000000000000000e+01,2.270000000000000000e+02,1.120000000000000000e+02,2.310000000000000000e+02,9.600000000000000000e+01
4.541842500000000291e+04,3.100000000000000000e+01,5.900000000000000000e+01,2.270000000000000000e+02,1.500000000000000000e+01,2.310000000000000000e+02,4.700000000000000000e+01
4.541843000000000029e+04,3.400000000000000000e+01,1.580000000000000000e+02,2.270000000000000000e+02,1.500000000000000000e+01,2.330000000000000000e+02,1.080000000000000000e+02
4.541844600000000355e+04,3.500000000000000000e+01,7.900000000000000000e+01,2.270000000000000000e+02,1.370000000000000000e+02,2.340000000000000000e+02,1.270000000000000000e+02
4.541844999999999709e+04,3.600000000000000000e+01,0.000000000000000000e+00,2.270000000000000000e+02,2.350000000000000000e+02,2.350000000000000000e+02,6.000000000000000000e+01
4.541845399999999790e+04,3.600000000000000000e+01,1.160000000000000000e+02,2.290000000000000000e+02,1.310000000000000000e+02,2.380000000000000000e+02,1.160000000000000000e+02
4.541845799999999872e+04,3.600000000000000000e+01,1.160000000000000000e+02,2.300000000000000000e+02,8.300000000000000000e+01,2.390000000000000000e+02,8.600000000000000000e+01
4.541846199999999953e+04,3.600000000000000000e+01,1.800000000000000000e+01,2.300000000000000000e+02,1.930000000000000000e+02,2.400000000000000000e+02,9.300000000000000000e+01
4.541847800000000279e+04,3.500000000000000000e+01,2.010000000000000000e+02,2.310000000000000000e+02,4.700000000000000000e+01,2.410000000000000000e+02,6.200000000000000000e+01
4.541848399999999674e+04,3.500000000000000000e+01,1.520000000000000000e+02,2.310000000000000000e+02,1.080000000000000000e+02,2.420000000000000000e+02,6.300000000000000000e+01
4.541850200000000041e+04,3.500000000000000000e+01,6.700000000000000000e+01,2.350000000000000000e+02,1.520000000000000000e+02,2.450000000000000000e+02,1.860000000000000000e+02
4.541850600000000122e+04,3.600000000000000000e+01,6.000000000000000000e+00,2.370000000000000000e+02,1.770000000000000000e+02,2.470000000000000000e+02,1.130000000000000000e+02
4.541853899999999703e+04,3.200000000000000000e+01,1.690000000000000000e+02,2.470000000000000000e+02,1.990000000000000000e+02,2.510000000000000000e+02,1.390000000000000000e+02
4.541854299999999785e+04,3.100000000000000000e+01,2.360000000000000000e+02,2.490000000000000000e+02,1.450000000000000000e+02,2.520000000000000000e+02,1.820000000000000000e+02
4.541855000000000291e+04,3.400000000000000000e+01,1.760000000000000000e+02,7.000000000000000000e+00,1.360000000000000000e+02,3.000000000000000000e+00,3.700000000000000000e+01
4.541855399999999645e+04,3.600000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,2.040000000000000000e+02,3.000000000000000000e+00,1.410000000000000000e+02
4.541856300000000192e+04,3.600000000000000000e+01,2.440000000000000000e+02,1.000000000000000000e+01,4.600000000000000000e+01,3.000000000000000000e+00,2.450000000000000000e+02
4.541856700000000274e+04,3.800000000000000000e+01,6.200000000000000000e+01,1.000000000000000000e+01,2.530000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+01
4.541857200000000012e+04,3.900000000000000000e+01,3.100000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+02,4.000000000000000000e+00,1.660000000000000000e+02
4.541857600000000093e+04,4.000000000000000000e+01,1.900000000000000000e+02,1.000000000000000000e+01,2.230000000000000000e+02,3.000000000000000000e+00,2.320000000000000000e+02
4.541859399999999732e+04,4.200000000000000000e+01,2.460000000000000000e+02,1.000000000000000000e+01,1.920000000000000000e+02,6.000000000000000000e+00,5.000000000000000000e+01
4.541859799999999814e+04,4.200000000000000000e+01,2.160000000000000000e+02,1.200000000000000000e+01,1.320000000000000000e+02,5.000000000000000000e+00,1.840000000000000000e+02
4.541860199999999895e+04,4.800000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,7.100000000000000000e+01,6.000000000000000000e+00,2.340000000000000000e+02
4.541860899999999674e+04,4.700000000000000000e+01,4.600000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+02,7.000000000000000000e+00,2.160000000000000000e+02
4.541862500000000000e+04,4.900000000000000000e+01,1.570000000000000000e+02,1.100000000000000000e+01,7.700000000000000000e+01,8.000000000000000000e+00,2.100000000000000000e+01
4.541862900000000081e+04,4.900000000000000000e+01,1.690000000000000000e+02,1.000000000000000000e+01,5.200000000000000000e+01,9.000000000000000000e+00,2.100000000000000000e+01
4.541863300000000163e+04,5.100000000000000000e+01,1.270000000000000000e+02,8.000000000000000000e+00,1.120000000000000000e+02,1.000000000000000000e+01,3.300000000000000000e+01
4.541863700000000244e+04,5.100000000000000000e+01,1.940000000000000000e+02,7.000000000000000000e+00,1.730000000000000000e+02,1.000000000000000000e+01,4.000000000000000000e+01
4.541865499999999884e+04,5.200000000000000000e+01,2.070000000000000000e+02,6.000000000000000000e+00,1.180000000000000000e+02,1.000000000000000000e+01,2.700000000000000000e+01
4.541866000000000349e+04,5.300000000000000000e+01,4.200000000000000000e+01,6.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00
4.541866399999999703e+04,5.300000000000000000e+01,2.440000000000000000e+02,2.000000000000000000e+00,2.440000000000000000e+02,9.000000000000000000e+00,1.500000000000000000e+01
4.541866900000000169e+04,5.400000000000000000e+01,4.300000000000000000e+01,2.000000000000000000e+00,1.160000000000000000e+02,8.000000000000000000e+00,1.730000000000000000e+02
4.541867300000000250e+04,5.400000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,8.000000000000000000e+00,5.100000000000000000e+01
4.541868499999999767e+04,5.300000000000000000e+01,1.950000000000000000e+02,2.550000000000000000e+02,1.950000000000000000e+02,8.000000000000000000e+00,5.700000000000000000e+01
4.541868899999999849e+04,5.300000000000000000e+01,1.400000000000000000e+02,2.550000000000000000e+02,7.900000000000000000e+01,8.000000000000000000e+00,3.300000000000000000e+01
4.541869299999999930e+04,5.300000000000000000e+01,4.800000000000000000e+01,2.520000000000000000e+02,1.210000000000000000e+02,7.000000000000000000e+00,6.900000000000000000e+01
4.541869700000000012e+04,5.200000000000000000e+01,1.520000000000000000e+02,2.510000000000000000e+02,1.820000000000000000e+02,7.000000000000000000e+00,6.900000000000000000e+01
4.541870100000000093e+04,5.200000000000000000e+01,1.800000000000000000e+01,2.500000000000000000e+02,2.360000000000000000e+02,7.000000000000000000e+00,2.600000000000000000e+01
4.541871499999999651e+04,5.200000000000000000e+01,4.800000000000000000e+01,2.500000000000000000e+02,1.020000000000000000e+02,7.000000000000000000e+00,2.000000000000000000e+00
4.541872000000000116e+04,5.100000000000000000e+01,2.430000000000000000e+02,2.490000000000000000e+02,2.180000000000000000e+02,6.000000000000000000e+00,2.150000000000000000e+02
4.541872499999999854e+04,5.000000000000000000e+01,1.270000000000000000e+02,2.470000000000000000e+02,1.320000000000000000e+02,6.000000000000000000e+00,1.540000000000000000e+02
4.541872899999999936e+04,5.000000000000000000e+01,1.100000000000000000e+01,2.460000000000000000e+02,2.530000000000000000e+02,6.000000000000000000e+00,1.110000000000000000e+02
4.541873300000000017e+04,4.900000000000000000e+01,7.100000000000000000e+01,2.460000000000000000e+02,1.370000000000000000e+02,6.000000000000000000e+00,6.300000000000000000e+01
4.541875200000000041e+04,4.800000000000000000e+01,1.690000000000000000e+02,2.460000000000000000e+02,3.000000000000000000e+00,6.000000000000000000e+00,5.700000000000000000e+01
4.541876099999999860e+04,4.800000000000000000e+01,9.600000000000000000e+01,2.450000000000000000e+02,1.550000000000000000e+02,6.000000000000000000e+00,2.000000000000000000e+00
4.541878300000000309e+04,4.400000000000000000e+01,1.000000000000000000e+02,2.440000000000000000e+02,3.300000000000000000e+01,4.000000000000000000e+00,1.170000000000000000e+02
4.541878699999999662e+04,4.200000000000000000e+01,5.100000000000000000e+01,2.430000000000000000e+02,2.520000000000000000e+02,3.000000000000000000e+00,1.290000000000000000e+02
